"","artg","date","gmdn_desc","ppe","covid"
"3259","332720",2020-03-27,"resin-composite dental cement",FALSE,FALSE
"3260","332721",2020-03-27,"high-flow heated humidifier",FALSE,FALSE
"3261","332722",2020-03-27,"spirometer, diagnostic",FALSE,FALSE
"3262","332723",2020-03-27,"dental prosthesis fabrication material, combination-material",FALSE,FALSE
"3263","332740",2020-03-28,"dental crown/bridge resin, temporary",FALSE,FALSE
"3264","332741",2020-03-28,"dental alloy, casting, non-noble",FALSE,FALSE
"3265","332742",2020-03-28,"ct",FALSE,FALSE
"3266","332760",2020-03-28,"peritoneal dialysis catheter introduction set",FALSE,FALSE
"3267","332761",2020-03-28,"mask, non-rebreathing, air/oxygen",FALSE,FALSE
"3268","332762",2020-03-28,"bur, dental, steel",FALSE,FALSE
"3269","332780",2020-03-30,"gown, operating room, single use",FALSE,FALSE
"3270","332781",2020-03-30,"haematological concentrate system centrifuge",FALSE,FALSE
"3271","332782",2020-03-30,"cardiac occluder",FALSE,FALSE
"3272","332784",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3273","332786",2020-03-30,"detergent, <specify>",FALSE,FALSE
"3274","332787",2020-03-30,"airway protection face mask",TRUE,FALSE
"3275","332789",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3276","332790",2020-03-30,"visitor hygiene coverall",FALSE,FALSE
"3277","332791",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3278","332792",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3279","332794",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3280","332795",2020-03-30,"surgical/medical respirator, single-use",TRUE,FALSE
"3281","332796",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3282","332797",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3283","332798",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3284","332800",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3285","332801",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3286","332802",2020-03-30,"mask, <specify>",FALSE,FALSE
"3287","332804",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3288","332805",2020-03-30,"public respirator, single-use",TRUE,FALSE
"3289","332806",2020-03-30,"airway protection face mask",TRUE,FALSE
"3290","332807",2020-03-30,"airway protection face mask",TRUE,FALSE
"3291","332808",2020-03-30,"gown, isolation, single use",TRUE,FALSE
"3292","332809",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3293","332810",2020-03-30,"gown, isolation, single use",TRUE,FALSE
"3294","332811",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3295","332814",2020-03-30,"surgical/medical respirator, single-use",TRUE,FALSE
"3296","332815",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3297","332816",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3298","332817",2020-03-30,"mask, <specify>",FALSE,FALSE
"3299","332818",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3300","332819",2020-03-30,"airway protection face mask",TRUE,FALSE
"3301","332820",2020-03-30,"mask, surgical, reusable",FALSE,FALSE
"3302","332821",2020-03-30,"gown, isolation, single use",TRUE,FALSE
"3303","332825",2020-03-30,"gown, operating room, single use",FALSE,FALSE
"3304","332826",2020-03-30,"gown, isolation, single use",TRUE,FALSE
"3305","332827",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3306","332828",2020-03-30,"mask, <specify>",FALSE,FALSE
"3307","332829",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3308","332831",2020-03-30,"gown, isolation, single use",TRUE,FALSE
"3309","332832",2020-03-30,"public respirator, single-use",TRUE,FALSE
"3310","332833",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3311","332835",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3312","332836",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3313","332837",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3314","332838",2020-03-30,"gown, isolation, single use",TRUE,FALSE
"3315","332839",2020-03-30,"disposable scrub suit, non-sterile",FALSE,FALSE
"3316","332840",2020-03-30,"gown, isolation, single use",TRUE,FALSE
"3317","332841",2020-03-30,"mask, <specify>",FALSE,FALSE
"3318","332842",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3319","332844",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3320","332845",2020-03-30,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"3321","332846",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3322","332847",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3323","332848",2020-03-30,"mask, surgical, single use",TRUE,FALSE
"3324","332849",2020-03-30,"hevea-latex examination/treatment glove, non-powdered",FALSE,FALSE
"3325","332850",2020-03-30,"airway protection face mask",TRUE,FALSE
"3326","332851",2020-03-30,"mitral/tricuspid annuloplasty ring",FALSE,FALSE
"3327","332852",2020-03-30,"airway protection face mask",TRUE,FALSE
"3328","332861",2020-03-30,"magnetic neural stimulation system, stationary",FALSE,FALSE
"3329","332862",2020-03-30,"thermometer, infrared, skin",FALSE,TRUE
"3330","332880",2020-03-30,"radiation therapy treatment planning system, application program software",FALSE,FALSE
"3331","332881",2020-03-30,"thermometer, electronic, intermittent",FALSE,FALSE
"3332","332882",2020-03-30,"electrophysiology cardiac catheter, single-use",FALSE,FALSE
"3333","332883",2020-03-30,"conduction blood/fluid warmer set",FALSE,FALSE
"3334","332920",2020-03-31,"vibratory intravascular recanalization system saline injector",FALSE,FALSE
"3335","332921",2020-03-31,"atherectomy peripheral angioplasty system",FALSE,FALSE
"3336","332922",2020-03-31,"insufflation gas conditioning system",FALSE,FALSE
"3337","332923",2020-03-31,"breathing circuit, ventilator, single use",FALSE,FALSE
"3338","332924",2020-03-31,"blood lancet, single-use",FALSE,FALSE
"3339","332925",2020-03-31,"oximeter, pulse",FALSE,FALSE
"3340","332928",2020-03-31,"patient positioning device, <specify>",FALSE,FALSE
"3341","332931",2020-03-31,"foam bed mattress",FALSE,FALSE
"3342","332932",2020-03-31,"mount, <specify>",FALSE,FALSE
"3343","332933",2020-03-31,"visitor hygiene coverall",FALSE,FALSE
"3344","332934",2020-03-31,"gown, isolation, single use",TRUE,FALSE
"3345","332939",2020-03-31,"mask, <specify>",FALSE,FALSE
"3346","332940",2020-03-31,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"3347","332943",2020-03-31,"public respirator, single-use",TRUE,FALSE
"3348","332944",2020-03-31,"visitor hygiene coverall",FALSE,FALSE
"3349","332960",2020-03-31,"orthopaedic bone staple, non-adjustable, sterile",FALSE,FALSE
"3350","332961",2020-03-31,"ct",FALSE,FALSE
"3351","332962",2020-03-31,"medication transfer set",FALSE,FALSE
"3352","332963",2020-03-31,"ct",FALSE,FALSE
"3353","332964",2020-03-31,"hyperthermia applicator, rf, extracorporeal",FALSE,FALSE
"3354","332965",2020-03-31,"valve, positive end-expiratory pressure",FALSE,FALSE
"3355","332966",2020-03-31,"circumcision stapler/staple",FALSE,FALSE
"3356","332972",2020-03-31,"cuff, tourniquet, reusable",FALSE,FALSE
"3357","332973",2020-03-31,"patient positioning device, diagnostic imaging/radiotherapy, indexed immobilization",FALSE,FALSE
"3358","332974",2020-03-31,"stethoscope, <specify>",FALSE,FALSE
"3359","332975",2020-03-31,"mask, <specify>",FALSE,FALSE
"3360","332976",2020-03-31,"public respirator, single-use",TRUE,FALSE
"3361","332977",2020-03-31,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"3362","332978",2020-03-31,"visitor hygiene coverall",FALSE,FALSE
"3363","332979",2020-03-31,"surgical procedure kit, general-purpose, single-use, non-medicated",FALSE,FALSE
"3364","332980",2020-03-31,"dental implant suprastructure kit",FALSE,FALSE
"3365","332981",2020-03-31,"public respirator, single-use",TRUE,FALSE
"3366","332982",2020-03-31,"mask, surgical, single use",TRUE,FALSE
"3367","332983",2020-03-31,"surgical/medical respirator, single-use",TRUE,FALSE
"3368","332984",2020-03-31,"surgical/medical respirator, single-use",TRUE,FALSE
"3369","332985",2020-03-31,"mask, surgical, single use",TRUE,FALSE
"3370","332986",2020-03-31,"mask, surgical, single use",TRUE,FALSE
"3371","332988",2020-03-31,"mask, surgical, single use",TRUE,FALSE
"3372","332989",2020-03-31,"mask, surgical, single use",TRUE,FALSE
"3373","332990",2020-03-31,"mask, surgical, single use",TRUE,FALSE
"3374","332992",2020-03-31,"eye splash shield, single-use",FALSE,FALSE
"3375","332993",2020-03-31,"filter, <specify>",FALSE,FALSE
"3376","333060",2020-04-01,"ct",FALSE,FALSE
"3377","333065",2020-04-01,"surgical power tool drive-shaft seal",FALSE,FALSE
"3378","333066",2020-04-01,"lasek alcohol well, reusable",FALSE,FALSE
"3379","333068",2020-04-01,"surgical/medical respirator, single-use",TRUE,FALSE
"3380","333069",2020-04-01,"surgical/medical respirator, single-use",TRUE,FALSE
"3381","333070",2020-04-01,"shield, face",FALSE,FALSE
"3382","333071",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3383","333072",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3384","333073",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3385","333074",2020-04-01,"visitor hygiene coverall",FALSE,FALSE
"3386","333076",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3387","333077",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3388","333078",2020-04-01,"public respirator, single-use",TRUE,FALSE
"3389","333079",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3390","333080",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3391","333081",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3392","333082",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3393","333084",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3394","333085",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3395","333086",2020-04-01,"information system software, application program, home healthcare",FALSE,FALSE
"3396","333087",2020-04-01,"surgical/medical respirator, single-use",TRUE,FALSE
"3397","333089",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3398","333090",2020-04-01,"ct",FALSE,FALSE
"3399","333091",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3400","333092",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3401","333093",2020-04-01,"eye splash shield, single-use",FALSE,FALSE
"3402","333094",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3403","333095",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3404","333096",2020-04-01,"freestanding patient positioner, reusable",FALSE,FALSE
"3405","333098",2020-04-01,"eye splash shield, single-use",FALSE,FALSE
"3406","333099",2020-04-01,"shield, face",FALSE,FALSE
"3407","333100",2020-04-01,"cosmetic phototherapy system, professional",FALSE,FALSE
"3408","333101",2020-04-01,"eye splash shield, single-use",FALSE,FALSE
"3409","333126",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3410","333127",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3411","333128",2020-04-01,"public respirator, single-use",TRUE,FALSE
"3412","333129",2020-04-01,"gown, isolation, single use",TRUE,FALSE
"3413","333130",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3414","333131",2020-04-01,"shield, face",FALSE,FALSE
"3415","333133",2020-04-01,"mask, surgical, single use",TRUE,FALSE
"3416","333135",2020-04-01,"public respirator, single-use",TRUE,FALSE
"3417","333140",2020-04-01,"thermometer, infrared, ear",FALSE,FALSE
"3418","333141",2020-04-01,"implantable cardiac device management application software",FALSE,FALSE
"3419","333142",2020-04-01,"nasal moisture barrier dressing",FALSE,FALSE
"3420","333143",2020-04-01,"corneal topography system",FALSE,FALSE
"3421","333144",2020-04-01,"blood collection tube holder/needle",FALSE,FALSE
"3422","333145",2020-04-01,"thermometer, infrared, skin",FALSE,TRUE
"3423","333146",2020-04-01,"thermometer, infrared, skin",FALSE,TRUE
"3424","333149",2020-04-01,"ct",FALSE,FALSE
"3425","333150",2020-04-01,"thermometer, infrared, skin",FALSE,TRUE
"3426","333160",2020-04-02,"ct",FALSE,FALSE
"3427","333161",2020-04-02,"ct",FALSE,FALSE
"3428","333162",2020-04-02,"lumbar interspinous decompression instrument set, single-use",FALSE,FALSE
"3429","333164",2020-04-02,"public respirator, single-use",TRUE,FALSE
"3430","333166",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3431","333167",2020-04-02,"distension unit, gas, laparoscopic",FALSE,FALSE
"3432","333168",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3433","333170",2020-04-02,"visitor hygiene coverall",FALSE,FALSE
"3434","333171",2020-04-02,"public respirator, single-use",TRUE,FALSE
"3435","333172",2020-04-02,"mask, <specify>",FALSE,FALSE
"3436","333173",2020-04-02,"ct",FALSE,FALSE
"3437","333174",2020-04-02,"public respirator, single-use",TRUE,FALSE
"3438","333178",2020-04-02,"antimicrobial surgical respirator",FALSE,FALSE
"3439","333179",2020-04-02,"public respirator, single-use",TRUE,FALSE
"3440","333180",2020-04-02,"shield, face",FALSE,FALSE
"3441","333182",2020-04-02,"shield, face",FALSE,FALSE
"3442","333184",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3443","333185",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3444","333186",2020-04-02,"airway protection face mask",TRUE,FALSE
"3445","333187",2020-04-02,"public respirator, single-use",TRUE,FALSE
"3446","333190",2020-04-02,"surgical/medical respirator, single-use",TRUE,FALSE
"3447","333191",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3448","333192",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3449","333194",2020-04-02,"eye splash shield, single-use",FALSE,FALSE
"3450","333195",2020-04-02,"bag, cadaver",FALSE,FALSE
"3451","333196",2020-04-02,"dermatome, skin graft mesh expander",FALSE,FALSE
"3452","333198",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3453","333199",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3454","333200",2020-04-02,"shield, face",FALSE,FALSE
"3455","333201",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3456","333202",2020-04-02,"shield, face",FALSE,FALSE
"3457","333206",2020-04-02,"solution agitator",FALSE,FALSE
"3458","333209",2020-04-02,"tray, instrument",FALSE,FALSE
"3459","333210",2020-04-02,"mask, surgical, single use",TRUE,FALSE
"3460","333213",2020-04-02,"thermometer, infrared, skin",FALSE,TRUE
"3461","333214",2020-04-02,"thermometer, infrared, skin",FALSE,TRUE
"3462","333215",2020-04-02,"thermometer, infrared, skin",FALSE,TRUE
"3463","333220",2020-04-02,"spinal cage",FALSE,FALSE
"3464","333221",2020-04-02,"airway protection face mask",TRUE,FALSE
"3465","333240",2020-04-03,"vertebral bone filler, non-bioabsorbable",FALSE,FALSE
"3466","333241",2020-04-03,"breathing circuit, ventilator, single use",FALSE,FALSE
"3467","333242",2020-04-03,"crown/bridge material, polymer based",FALSE,FALSE
"3468","333243",2020-04-03,"infusion pump, general-purpose",FALSE,FALSE
"3469","333248",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3470","333249",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3471","333250",2020-04-03,"public respirator, single-use",TRUE,FALSE
"3472","333252",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3473","333253",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3474","333254",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3475","333255",2020-04-03,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"3476","333256",2020-04-03,"resuscitator face mask, single-use",FALSE,FALSE
"3477","333257",2020-04-03,"resuscitator face mask, single-use",FALSE,FALSE
"3478","333258",2020-04-03,"public respirator, single-use",TRUE,FALSE
"3479","333259",2020-04-03,"shield, face",FALSE,FALSE
"3480","333260",2020-04-03,"mask, anaesthesia, scavenging",FALSE,FALSE
"3481","333261",2020-04-03,"public respirator, single-use",TRUE,FALSE
"3482","333262",2020-04-03,"ct",FALSE,FALSE
"3483","333263",2020-04-03,"public respirator, single-use",TRUE,FALSE
"3484","333264",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3485","333265",2020-04-03,"ct",FALSE,FALSE
"3486","333266",2020-04-03,"public respirator, single-use",TRUE,FALSE
"3487","333268",2020-04-03,"mask, <specify>",FALSE,FALSE
"3488","333269",2020-04-03,"ct",FALSE,FALSE
"3489","333271",2020-04-03,"gown, isolation, single use",TRUE,FALSE
"3490","333273",2020-04-03,"ventilator, adult",FALSE,TRUE
"3491","333276",2020-04-03,"lift, patient transfer, <specify>",FALSE,FALSE
"3492","333277",2020-04-03,"catheter, urological, condom",FALSE,FALSE
"3493","333278",2020-04-03,"tube/mask breathing circuit connector, non-sterile, single-use",FALSE,FALSE
"3494","333279",2020-04-03,"surgical ruler",FALSE,FALSE
"3495","333281",2020-04-03,"surgical/medical respirator, single-use",TRUE,FALSE
"3496","333282",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3497","333283",2020-04-03,"mask, <specify>",FALSE,FALSE
"3498","333284",2020-04-03,"shield, face",FALSE,FALSE
"3499","333285",2020-04-03,"shield, face",FALSE,FALSE
"3500","333286",2020-04-03,"medical gas delivery line filter, endoscopy",FALSE,FALSE
"3501","333287",2020-04-03,"public respirator, single-use",TRUE,FALSE
"3502","333288",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3503","333290",2020-04-03,"mask, surgical, single use",TRUE,FALSE
"3504","333291",2020-04-03,"surgical/medical respirator, single-use",TRUE,FALSE
"3505","333294",2020-04-03,"visitor hygiene coverall",FALSE,FALSE
"3506","333295",2020-04-03,"gown, isolation, single use",TRUE,FALSE
"3507","333296",2020-04-03,"gown, operating room, single use",FALSE,FALSE
"3508","333297",2020-04-03,"thermometer, infrared, skin",FALSE,TRUE
"3509","333298",2020-04-03,"electrical impedance scanner",FALSE,FALSE
"3510","333299",2020-04-03,"ct",FALSE,FALSE
"3511","333300",2020-04-03,"dermatological laser-induced breakdown spectroscopy system",FALSE,FALSE
"3512","333301",2020-04-03,"thermometer, infrared, skin",FALSE,TRUE
"3513","333302",2020-04-03,"thermometer, infrared, skin",FALSE,TRUE
"3514","333303",2020-04-03,"ct",FALSE,FALSE
"3515","333320",2020-04-04,"ct",FALSE,FALSE
"3516","333321",2020-04-04,"thermometer, infrared, skin",FALSE,TRUE
